,Haustyp,Angebotstyp,Wohnflaeche__m²_,Zimmer,plz,Verkaeufer,Baujahr,Preis,Grundstuecksflaeche__m²_,Provision,ExactPreis,Garten/_mitnutzung,Badewanne,Heizungsart,Dusche,Garage/Stellplatz,Keller,Moebliert/Teilmoebliert,Gaeste_WC,Terrasse,Aktuell_vermietet,Einbaukueche,Balkon,Barrierefrei,Einliegerwohnung,Dachboden,Nebenkosten__in_€_,Kaution__in_€_,Haustiere_erlaubt,Warmmiete__in_€_,Heizkosten__in_€_,WG_geeignet,Denkmalobjekt,Preis_pro_m2
483,mehrfamilienhaus,Angebot,160,27,42115,privat,1950.0,-25173.965069836006,550.0,nein,550000.0,1,1,etagenheizung,1,0,1,0,1,1,1,1,0,0,1,1,,,0,,,0,0,-157.33728168647502
484,reihenhaus,Angebot,120,8,66916,gewerblich,1900.0,-29148.34143760219,190.0,ja,46000.0,0,0,,0,1,1,0,1,1,0,0,0,0,0,0,,,0,,,0,0,-242.90284531335158
485,bungalow,Angebot,160,7,66917,gewerblich,1975.0,4273.121003761855,1051.0,ja,239000.0,0,0,zentralheizung,0,1,0,0,0,0,0,0,0,0,1,0,,,0,,,0,0,26.707006273511592
486,einfamilienhaus,Angebot,160,6,56355,gewerblich,1930.0,96895.75485921282,1900.0,ja,199500.0,1,1,zentralheizung,1,1,1,0,1,0,0,0,0,0,0,0,,,0,,,0,0,605.5984678700801
487,einfamilienhaus,Angebot,160,10,76889,privat,1997.0,113588.61423789043,2426.0,ja,897000.0,1,1,zentralheizung,1,1,1,0,1,1,0,1,0,0,0,1,,,0,,,0,0,709.9288389868152
488,einfamilienhaus,Angebot,160,8,65626,gewerblich,1984.0,-32994.90100125654,950.0,ja,369000.0,1,1,fussbodenheizung,1,1,1,0,1,0,0,0,1,0,1,0,,,0,,,0,0,-206.21813125785337
489,reihenhaus,Angebot,120,4,47608,privat,1992.0,80456.09540143012,,,800.0,1,1,gasheizung,1,1,0,0,1,1,0,0,0,0,0,1,,2400.0,0,,,0,0,670.4674616785844
490,reihenhaus,Angebot,160,4.0,41748,privat,1960.0,21067.26861315468,,,750.0,1,0,gasheizung,1,0,1,0,1,1,0,0,1,0,0,1,80.0,1500.0,0,1000.0,250.0,0,0,131.67042883221674
491,reihenhaus,Angebot,120,5,59320,privat,2007.0,-37324.26314795975,,,548.0,0,1,gasheizung,1,1,1,0,1,1,0,0,0,0,0,0,225.0,3.0,0,,,0,0,-311.0355262329979
492,reihenhaus,Angebot,140,5,59199,privat,1979.0,15692.66194376316,200.0,nein,175000.0,1,1,oelheizung,1,1,1,0,1,1,1,1,0,0,0,1,,,0,,,0,0,112.09044245545114
493,einfamilienhaus,Angebot,160,10,52152,privat,1992.0,48730.22300059012,1260.0,nein,469000.0,1,1,oelheizung,1,1,1,1,1,1,0,1,0,0,0,0,,,0,,,0,0,304.56389375368826
494,einfamilienhaus,Angebot,160,8,58553,gewerblich,1976.0,-119038.99729807154,1000.0,ja,173264.0,0,0,etagenheizung,0,1,1,0,1,1,0,0,1,0,1,0,,,0,,,0,0,-743.9937331129471
495,einfamilienhaus,Angebot,160,11,40667,gewerblich,1996.0,-32988.39885701891,1639.0,ja,3000000.0,0,0,etagenheizung,0,1,0,0,1,0,0,0,0,0,1,0,,,0,,,0,0,-206.1774928563682
496,doppelhaushaelfte,Angebot,140,5,45968,gewerblich,1902.0,90467.56620157641,435.0,ja,240000.0,1,0,zentralheizung,1,1,1,0,1,0,0,0,0,0,0,0,,,0,,,0,0,646.1969014398315
497,doppelhaushaelfte,Angebot,160,6.0,42113,gewerblich,1976.0,19642.01768456803,473.0,ja,329000.0,1,1,zentralheizung,1,1,1,0,1,1,0,0,1,0,0,0,,,0,,,0,0,122.76261052855018
498,einfamilienhaus,Angebot,160,8,53809,privat,2004.0,39098.71327006997,742.0,nein,268000.0,1,1,fussbodenheizung,1,1,0,0,1,0,0,0,1,0,0,0,,,0,,,0,0,244.36695793793734
499,mehrfamilienhaus,Angebot,160,11,47807,privat,1911.0,95853.24215130859,151.0,nein,330000.0,1,1,zentralheizung,1,0,1,0,1,0,1,0,0,0,0,1,,,0,,,0,0,599.0827634456787
500,reihenhaus,Angebot,160,5,56850,gewerblich,1780.0,10851.658562397806,236.0,ja,125000.0,0,0,zentralheizung,0,1,1,0,1,1,0,0,0,0,0,0,,,0,,,0,0,67.82286601498629
501,reihenhaus,Angebot,160,8,66871,gewerblich,1955.0,13213.829026931639,190.0,ja,99000.0,1,0,zentralheizung,1,1,1,0,1,1,0,0,1,0,0,0,,,0,,,0,0,82.58643141832275
502,einfamilienhaus,Angebot,160,7,55595,gewerblich,1969.0,11702.392845140868,492.0,nein,313450.0,0,0,zentralheizung,0,1,1,0,0,0,0,1,0,0,0,0,,,0,,,0,0,73.13995528213043
503,mehrfamilienhaus,Angebot,160,8,75417,privat,1957.0,161557.68336612885,100.0,ja,249000.0,0,0,zentralheizung,1,0,0,0,1,0,0,0,0,0,0,1,,,0,,,0,0,1009.7355210383054
504,reihenhaus,Angebot,160,5,42799,privat,2017.0,80956.09540143012,,,1400.0,1,1,andere,1,1,0,0,1,1,0,0,0,0,0,1,300.0,2800.0,0,1700.0,,0,0,505.97559625893825
505,reihenhaus,Angebot,160,5,47137,privat,2015.0,246315.7032993634,,,1075.0,1,1,fernwaerme,1,1,0,0,1,1,0,1,0,0,0,1,100.0,3000.0,1,1285.0,110.0,0,0,1539.4731456210213
506,reihenhaus,Angebot,120,5,40822,privat,1965.0,87637.1426218352,280.0,nein,255000.0,1,0,oelheizung,1,1,1,0,1,1,0,0,1,0,0,1,,,0,,,0,0,730.3095218486267
507,einfamilienhaus,Angebot,120,4,51570,privat,1900.0,123153.5365954937,592.0,nein,150000.0,1,1,gasheizung,1,1,1,1,1,1,0,1,0,0,0,1,,,0,,,0,0,1026.2794716291141
508,einfamilienhaus,Angebot,160,12,46499,gewerblich,1974.0,19648.519828805645,1853.0,ja,389000.0,0,0,,0,1,0,0,1,1,0,0,0,0,0,0,,,0,,,0,0,122.80324893003528
509,einfamilienhaus,Angebot,160,6.0,47441,gewerblich,1998.0,56910.03968958641,2200.0,ja,1200000.0,0,0,,0,1,0,0,0,1,0,0,0,0,0,0,,,0,,,0,0,355.68774805991507
510,doppelhaushaelfte,Angebot,120,4,59348,privat,1959.0,87637.1426218352,282.0,ja,197000.0,1,0,gasheizung,1,1,1,0,1,1,0,0,1,0,0,1,,,0,,,0,0,730.3095218486267
511,doppelhaushaelfte,Angebot,160,5,32108,gewerblich,1987.0,86235.92054011868,,ja,259000.0,1,1,zentralheizung,1,1,1,0,1,1,0,0,0,0,0,0,,,0,,,0,0,538.9745033757417
512,doppelhaushaelfte,Angebot,140,4,40882,gewerblich,1975.0,22010.690293339478,365.0,ja,429000.0,1,0,zentralheizung,1,1,0,0,1,1,0,0,1,0,0,0,,,0,,,0,0,157.21921638099627
513,mehrfamilienhaus,Angebot,160,12,45327,privat,1942.0,62763.28184089497,568.0,nein,325000.0,1,1,gasheizung,1,1,1,0,1,1,1,0,0,0,0,1,,,0,,,0,0,392.27051150559356
514,reihenhaus,Angebot,160,5,54296,gewerblich,1984.0,-119038.99729807154,543.0,ja,475000.0,0,0,zentralheizung,0,1,1,0,1,1,0,0,1,0,1,0,,,0,,,0,0,-743.9937331129471
515,einfamilienhaus,Angebot,160,8.0,55592,gewerblich,1980.0,13213.829026931639,329.0,ja,99000.0,1,0,zentralheizung,1,1,1,0,1,1,0,0,1,0,0,0,,,0,,,0,0,82.58643141832275
516,bungalow,Angebot,160,7,66914,gewerblich,1994.0,89281.87875103512,1171.0,nein,415000.0,1,1,zentralheizung,1,1,1,0,0,0,0,1,0,1,0,0,,,0,,,0,0,558.0117421939696
517,einfamilienhaus,Angebot,160,8,56564,gewerblich,1800.0,-102812.86419028469,490.0,nein,375000.0,0,0,zentralheizung,0,1,1,0,1,1,0,1,1,0,0,0,,,0,,,0,0,-642.5804011892793
518,einfamilienhaus,Angebot,160,6,97956,gewerblich,,52738.48013921923,600.0,nein,345000.0,0,0,zentralheizung,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,329.6155008701202
519,mehrfamilienhaus,Angebot,160,12,74523,privat,1966.0,-78965.20893170584,1001.0,nein,456000.0,1,1,andere,1,1,1,1,1,1,0,1,1,1,1,0,,,0,,,0,0,-493.5325558231615
520,reihenhaus,Angebot,100,4,50259,gewerblich,1973.0,13213.829026931639,186.0,ja,290000.0,1,0,,1,1,1,0,1,1,0,0,1,0,0,0,,,0,,,0,0,132.13829026931637
521,reihenhaus,Angebot,140,4,47506,privat,2017.0,6532.781806526535,,,1250.0,1,1,,1,1,0,0,1,1,0,0,0,0,0,0,250.0,2500.0,0,1500.0,,0,0,46.66272718947525
522,reihenhaus,Angebot,140,4,45525,gewerblich,2017.0,86235.92054011868,259.0,nein,364900.0,1,1,fussbodenheizung,1,1,1,0,1,1,0,0,0,0,0,0,,,0,,,0,0,615.9708610008477
523,villa,Angebot,160,8.0,14612,privat,1911.0,-29865.854158793576,1214.0,nein,750000.0,1,1,gasheizung,1,1,1,0,0,1,1,0,1,0,1,1,,,0,,,0,0,-186.66158849245986
524,einfamilienhaus,Angebot,160,6,48249,gewerblich,1975.0,10851.658562397806,825.0,ja,279000.0,0,0,fussbodenheizung,0,1,1,0,1,1,0,0,0,0,0,0,,,0,,,0,0,67.82286601498629
525,einfamilienhaus,Angebot,160,7,51503,gewerblich,1965.0,28009.1763166738,1380.0,ja,421000.0,0,0,zentralheizung,1,1,0,0,0,1,0,0,0,0,1,0,,,0,,,0,0,175.05735197921123
526,doppelhaushaelfte,Angebot,160,5,33104,gewerblich,1981.0,46994.71138233978,405.0,ja,365000.0,1,1,gasheizung,1,1,1,0,1,1,0,1,1,0,0,1,,,0,,,0,0,293.71694613962364
527,doppelhaushaelfte,Angebot,120,3,32756,gewerblich,1980.0,78221.69864006709,570.0,ja,110000.0,1,1,oelheizung,1,0,0,0,1,1,0,1,1,0,0,1,,,0,,,0,0,651.8474886672258
528,doppelhaushaelfte,Angebot,140,5,33102,gewerblich,1998.0,88604.59314889016,307.0,ja,299900.0,1,0,zentralheizung,1,1,0,0,1,1,0,0,0,0,0,0,,,0,,,0,0,632.8899510635011
529,einfamilienhaus,Angebot,160,7,54411,gewerblich,1950.0,30301.852003662138,545.0,ja,139000.0,1,1,zentralheizung,1,1,1,0,1,0,0,0,1,0,0,0,,,0,,,0,0,189.38657502288837
530,einfamilienhaus,Angebot,160,7,57632,gewerblich,1986.0,-145113.2460433396,1084.0,nein,184000.0,1,0,zentralheizung,0,1,1,0,0,1,1,0,1,0,1,0,,,0,,,0,0,-906.9577877708725
531,einfamilienhaus,Angebot,160,6,56656,gewerblich,1970.0,-45082.409974058755,1170.0,nein,269500.0,0,0,zentralheizung,0,1,1,0,1,0,0,0,1,0,0,0,,,0,,,0,0,-281.7650623378672
532,einfamilienhaus,Angebot,160,5,77866,gewerblich,,5667.860242087416,501.0,nein,234001.0,0,0,zentralheizung,0,0,0,0,1,0,0,1,0,0,0,0,,,0,,,0,0,35.424126513046346
533,reihenhaus,Angebot,160,6.0,46286,gewerblich,1979.0,86235.92054011868,228.0,ja,205000.0,1,1,ofenheizung,1,1,1,0,1,1,0,0,0,0,0,0,,,0,,,0,0,538.9745033757417
534,reihenhaus,Angebot,160,5.0,40699,gewerblich,1972.0,-14753.87194743803,215.0,ja,329000.0,1,1,,0,1,1,0,1,1,0,0,1,0,0,0,,,0,,,0,0,-92.2116996714877
535,reihenhaus,Angebot,120,4,52074,privat,2002.0,-39769.77699940988,,,1300.0,1,1,zentralheizung,1,1,1,1,1,1,0,1,0,0,0,0,,2000.0,0,1300.0,,0,0,-331.41480832841563
536,reihenhaus,Angebot,160,5,46414,gewerblich,,95032.78180652656,257.0,nein,358000.0,1,1,fussbodenheizung,1,1,0,0,1,1,0,0,0,0,0,0,,,0,,,0,0,593.954886290791
537,einfamilienhaus,Angebot,160,6,15344,privat,1958.0,163524.86436379695,660.0,nein,280000.0,1,1,gasheizung,0,1,1,0,0,1,0,0,0,0,0,1,,,0,,,0,0,1022.0304022737309
538,einfamilienhaus,Angebot,160,7,42489,gewerblich,1971.0,67569.87400868052,747.0,ja,475000.0,0,0,zentralheizung,0,1,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,422.31171255425323
539,doppelhaushaelfte,Angebot,140,5,53879,privat,2017.0,80956.09540143012,,,1050.0,1,1,gasheizung,1,1,0,0,1,1,0,0,0,0,0,1,,,0,,,0,0,578.2578242959295
540,doppelhaushaelfte,Angebot,120,4,58791,gewerblich,1961.0,46994.71138233978,450.0,ja,163500.0,1,1,gasheizung,1,1,1,0,1,1,0,1,1,0,0,1,,,0,,,0,0,391.6225948528315
541,doppelhaushaelfte,Angebot,120,4,32549,gewerblich,2002.0,87989.58587229226,274.0,ja,159000.0,1,1,gasheizung,0,1,0,0,1,1,0,1,0,0,0,1,,,0,,,0,0,733.2465489357688
542,doppelhaushaelfte,Angebot,140,4,48629,gewerblich,,95032.78180652656,278.0,ja,242300.0,1,1,zentralheizung,1,1,0,0,1,1,0,0,0,0,0,0,,,0,,,0,0,678.8055843323326
543,einfamilienhaus,Angebot,140,6,57639,gewerblich,1935.0,96895.75485921282,601.0,ja,115000.0,1,1,zentralheizung,1,1,1,0,1,0,0,0,0,0,0,0,,,0,,,0,0,692.112534708663
544,einfamilienhaus,Angebot,160,4,76831,privat,2003.0,-116488.67763915306,317.0,nein,375000.0,0,1,gasheizung,1,1,0,0,1,1,0,1,1,0,1,0,,,0,,,0,0,-728.0542352447067
545,einfamilienhaus,Angebot,160,5,56656,gewerblich,,74105.86284335972,550.0,nein,233500.0,0,1,etagenheizung,1,0,1,0,1,1,0,0,0,0,0,0,,,0,,,0,0,463.16164277099824
546,einfamilienhaus,Angebot,160,5,77728,gewerblich,,92195.22392817336,501.0,nein,275325.0,0,0,zentralheizung,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,0,576.2201495510835
547,einfamilienhaus,Angebot,160,5,77767,gewerblich,2017.0,52738.48013921923,581.0,nein,286998.0,0,0,zentralheizung,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,329.6155008701202
548,reihenhaus,Angebot,120,4,58511,gewerblich,1939.0,86235.92054011868,299.0,ja,175000.0,1,1,zentralheizung,1,1,1,0,1,1,0,0,0,0,0,0,,,0,,,0,0,718.6326711676556
549,reihenhaus,Angebot,120,5,40764,gewerblich,1990.0,113588.61423789043,200.0,ja,399000.0,1,1,zentralheizung,1,1,1,0,1,1,0,1,0,0,0,1,,,0,,,0,0,946.5717853157536
550,bungalow,Angebot,100,4,58119,privat,1972.0,50925.446928763486,,nein,176000.0,1,1,elektroheizung,1,1,1,1,1,1,0,1,0,1,0,0,,,0,,,0,0,509.25446928763483
551,reihenhaus,Angebot,160,6,47119,privat,2017.0,28438.878950975868,300.0,nein,239000.0,1,1,fussbodenheizung,1,1,0,0,1,1,0,0,1,0,0,0,,,0,,,0,0,177.74299344359918
552,einfamilienhaus,Angebot,140,5,01979,privat,,160659.23413502224,322.0,nein,84900.0,1,1,gasheizung,1,1,1,0,1,1,0,0,0,0,0,1,,,0,,,0,0,1147.5659581073016
553,mehrfamilienhaus,Angebot,160,17,04934,privat,1920.0,,594.0,nein,,1,1,gasheizung,0,1,1,0,0,0,0,0,0,0,0,1,,,0,,,0,0,
554,einfamilienhaus,Angebot,160,7,58840,gewerblich,1954.0,-96336.71331533225,2300.0,ja,2.0,0,0,zentralheizung,0,1,0,0,0,1,0,0,0,0,1,0,,,0,,,0,0,-602.1044582208266
555,doppelhaushaelfte,Angebot,160,5,50321,privat,2016.0,74854.4580631956,,,1750.0,1,1,gasheizung,1,1,1,0,1,1,0,0,0,1,0,1,220.0,5400.0,0,2050.0,80.0,0,0,467.84036289497254
556,doppelhaushaelfte,Angebot,120,6,59505,gewerblich,2001.0,79028.43054981201,480.0,ja,230000.0,0,1,gasheizung,1,1,1,0,1,1,0,1,0,0,0,1,,,0,,,0,0,658.5702545817668
557,doppelhaushaelfte,Angebot,120,4,48159,gewerblich,2013.0,80956.09540143012,,,1100.0,1,1,fussbodenheizung,1,1,0,0,1,1,0,0,0,0,0,1,100.0,1700.0,0,,,0,0,674.634128345251
558,doppelhaushaelfte,Angebot,160,9.0,45772,gewerblich,1921.0,105692.61612562064,581.0,ja,267000.0,1,1,zentralheizung,1,1,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,660.578850785129
559,doppelhaushaelfte,Angebot,100,4,59423,privat,,169456.09540143012,262.0,nein,255000.0,1,1,gasheizung,1,1,0,0,1,1,0,0,0,0,0,1,,,0,,,0,0,1694.5609540143012
560,einfamilienhaus,Angebot,140,4,56412,gewerblich,2011.0,55791.572648747606,348.0,ja,399000.0,1,1,zentralheizung,1,1,0,0,1,1,0,1,1,0,0,1,,,0,,,0,0,398.51123320534003
561,einfamilienhaus,Angebot,160,5,53520,gewerblich,,29230.46687440129,618.0,nein,194500.0,0,1,etagenheizung,1,0,1,0,1,1,0,1,0,1,0,0,,,0,,,0,0,182.69041796500807
562,einfamilienhaus,Angebot,160,6,53577,gewerblich,,36736.54280553614,699.0,nein,288900.0,0,1,fussbodenheizung,0,1,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,229.60339253460089
563,einfamilienhaus,Angebot,160,5,77728,gewerblich,,92195.22392817336,501.0,nein,275325.0,0,0,zentralheizung,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,0,576.2201495510835
564,einfamilienhaus,Angebot,160,5,77767,gewerblich,2017.0,52738.48013921923,581.0,nein,286998.0,0,0,zentralheizung,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,329.6155008701202
565,reihenhaus,Angebot,100,4,42651,gewerblich,1966.0,51675.73685204024,212.0,ja,239000.0,0,1,zentralheizung,1,1,1,0,1,1,0,0,0,0,0,0,,,0,,,0,0,516.7573685204023
566,einfamilienhaus,Angebot,160,11,42329,gewerblich,1908.0,185790.69629904407,650.0,ja,599000.0,0,1,zentralheizung,1,0,1,0,0,1,0,0,0,0,0,1,,,0,,,0,0,1161.1918518690254
567,bungalow,Angebot,140,6,41836,privat,1966.0,115783.8381660638,800.0,nein,310000.0,1,1,oelheizung,1,1,1,0,1,1,0,1,0,1,0,1,,,0,,,0,0,827.0274154718843
568,reihenhaus,Angebot,120,3,50129,privat,2004.0,95800.84289772194,90.0,nein,280000.0,1,1,oelheizung,1,1,1,1,1,1,0,0,0,0,0,0,,,0,,,0,0,798.3403574810162
569,einfamilienhaus,Angebot,120,4,16348,privat,2008.0,122385.47550429832,660.0,nein,325000.0,1,1,fussbodenheizung,1,1,0,0,1,1,0,1,0,0,0,1,,,0,,,0,0,1019.8789625358193
570,mehrfamilienhaus,Angebot,160,7,16559,privat,1933.0,208580.58831489715,1200.0,nein,220000.0,1,1,gasheizung,1,1,1,0,0,0,0,0,0,0,0,1,,,0,,,0,0,1303.6286769681071
571,einfamilienhaus,Angebot,160,6,57319,gewerblich,2002.0,132294.30166730733,994.0,ja,295000.0,1,1,zentralheizung,1,1,0,0,0,1,0,0,0,0,0,0,,,0,,,0,0,826.8393854206709
572,doppelhaushaelfte,Angebot,160,4.0,59929,privat,,70709.23413502226,,,10.0,1,1,gasheizung,1,1,1,0,1,1,0,0,0,0,0,1,,,0,,,0,0,441.9327133438891
573,doppelhaushaelfte,Angebot,140,4,53332,gewerblich,2001.0,51675.73685204024,354.0,ja,345000.0,0,1,zentralheizung,1,1,1,0,1,1,0,0,0,0,0,0,,,0,,,0,0,369.1124060860017
574,doppelhaushaelfte,Angebot,160,5,32052,privat,2017.0,33885.47550429829,,,1100.0,1,1,gasheizung,1,1,0,0,1,1,0,1,0,0,0,1,100.0,,0,,,0,0,211.7842219018643
575,doppelhaushaelfte,Angebot,120,4,48282,gewerblich,,95032.78180652656,270.0,ja,249900.0,1,1,zentralheizung,1,1,0,0,1,1,0,0,0,0,0,0,,,0,,,0,0,791.9398483877213
576,doppelhaushaelfte,Angebot,140,5,45721,privat,2017.0,128467.72305571527,350.0,nein,329000.0,0,0,gasheizung,1,1,0,0,1,1,0,0,0,0,0,1,,,0,,,0,0,917.626593255109
577,einfamilienhaus,Angebot,160,9,56281,privat,1948.0,46994.71138233978,900.0,nein,200000.0,1,1,zentralheizung,1,1,1,0,1,1,0,1,1,0,0,1,,,0,,,0,0,293.71694613962364
578,einfamilienhaus,Angebot,160,6,56244,gewerblich,,36736.54280553614,1643.0,nein,412200.0,0,1,fussbodenheizung,0,1,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,229.60339253460089
579,einfamilienhaus,Angebot,160,7,65597,gewerblich,1997.0,50291.86123297179,572.0,ja,365000.0,1,1,zentralheizung,1,1,1,0,1,1,0,1,0,0,1,1,,,0,,,0,0,314.32413270607367
580,einfamilienhaus,Angebot,160,5,77866,gewerblich,2017.0,90000.0,501.0,nein,229001.0,0,0,zentralheizung,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,562.5
581,einfamilienhaus,Angebot,140,5,77767,gewerblich,2017.0,28898.470923254703,431.0,nein,238998.0,0,0,zentralheizung,0,0,0,0,0,0,0,0,0,1,1,0,,,0,,,0,0,206.4176494518193
582,reihenhaus,Angebot,140,5,45731,gewerblich,1958.0,44632.540917805934,320.0,ja,245000.0,0,1,gasheizung,0,1,1,0,1,1,0,1,0,0,0,1,,,0,,,0,0,318.80386369861384
583,einfamilienhaus,Angebot,160,6,52372,gewerblich,2015.0,28438.878950975868,1040.0,ja,598000.0,1,1,fussbodenheizung,1,1,0,0,1,1,0,0,1,0,0,0,,,0,,,0,0,177.74299344359918
584,bungalow,Angebot,140,4,40764,gewerblich,1970.0,126099.05044694382,1780.0,nein,440000.0,0,1,oelheizung,1,1,1,0,1,1,0,0,0,0,0,1,,,0,,,0,0,900.7075031924559
585,reihenhaus,Angebot,160,6,47137,privat,1963.0,71160.3489919096,110.0,nein,289000.0,1,1,oelheizung,1,0,1,1,1,1,0,1,0,0,0,0,,,0,,,0,0,444.75218119943503
586,einfamilienhaus,Angebot,140,5,16348,gewerblich,,95032.78180652656,600.0,ja,345000.0,1,1,zentralheizung,1,1,0,0,1,1,0,0,0,0,0,0,,,0,,,0,0,678.8055843323326
587,einfamilienhaus,Angebot,100,4,15320,privat,1955.0,155081.77976012893,2640.0,nein,124000.0,1,0,gasheizung,1,1,1,0,0,0,0,1,0,0,0,1,,,0,,,0,0,1550.8177976012894
588,einfamilienhaus,Angebot,160,8,34431,gewerblich,1975.0,43432.1529534781,18000.0,ja,239000.0,1,0,oelheizung,0,1,1,0,0,1,0,1,1,0,0,1,,,0,,,0,0,271.4509559592381
589,doppelhaushaelfte,Angebot,120,4,33397,privat,1990.0,71659.23413502224,,,820.0,1,1,gasheizung,1,1,1,0,1,1,0,0,0,0,0,1,,1640.0,0,,,0,0,597.1602844585187
590,doppelhaushaelfte,Angebot,120,5,48432,gewerblich,1998.0,26076.708486442036,339.0,ja,213000.0,0,1,zentralheizung,0,1,0,0,1,1,0,0,0,0,0,0,,,0,,,0,0,217.30590405368363
591,doppelhaushaelfte,Angebot,120,4,48163,privat,2017.0,6532.781806526535,,,1188.0,1,1,fussbodenheizung,1,1,0,0,1,1,0,0,0,0,0,0,,3564.0,0,,,0,0,54.43984838772112
592,doppelhaushaelfte,Angebot,160,11,47167,gewerblich,1953.0,28438.878950975868,446.0,ja,264900.0,1,1,zentralheizung,1,1,0,0,1,1,0,0,1,0,0,0,,,0,,,0,0,177.74299344359918
593,doppelhaushaelfte,Angebot,140,5,59557,privat,2017.0,19648.519828805645,376.0,nein,350000.0,0,0,gasheizung,0,1,0,0,1,1,0,0,0,0,0,0,,,0,,,0,0,140.3465702057546
594,einfamilienhaus,Angebot,160,6,56281,gewerblich,,29230.46687440129,510.0,nein,251211.0,0,1,zentralheizung,1,0,1,0,1,1,0,1,0,1,0,0,,,0,,,0,0,182.69041796500807
595,einfamilienhaus,Angebot,160,5,56254,gewerblich,,117462.90779784604,600.0,nein,222339.0,1,1,,1,0,0,0,1,1,0,0,0,0,0,0,,,0,,,0,0,734.1431737365377
596,einfamilienhaus,Angebot,160,6,34537,gewerblich,2002.0,47962.16190939471,,ja,380000.0,1,1,zentralheizung,1,1,0,0,1,1,0,1,0,0,0,0,,,0,,,0,0,299.7635119337169
597,einfamilienhaus,Angebot,100,5,36208,privat,2004.0,169456.09540143012,617.0,,175000.0,1,1,gasheizung,1,1,0,0,1,1,0,0,0,0,0,1,,,0,,,0,0,1694.5609540143012
598,einfamilienhaus,Angebot,140,5,77767,gewerblich,,-11743.960316240722,431.0,nein,238998.0,0,1,zentralheizung,0,0,0,0,0,0,0,1,0,1,1,0,,,0,,,0,0,-83.88543083029087
599,reihenhaus,Angebot,100,5,47804,privat,1965.0,-21961.36193774472,228.0,nein,268000.0,0,1,gasheizung,0,1,1,0,1,1,0,1,1,0,0,1,,,0,,,0,0,-219.6136193774472
600,villa,Angebot,160,9,33818,gewerblich,2006.0,28438.878950975868,1660.0,ja,785000.0,1,1,fussbodenheizung,1,1,0,0,1,1,0,0,1,0,0,0,,,0,,,0,0,177.74299344359918
601,bungalow,Angebot,160,7,59425,privat,1972.0,51675.73685204024,645.0,nein,334000.0,0,1,,1,1,1,0,1,1,0,0,0,0,0,0,,,0,,,0,0,322.9733553252515
602,reihenhaus,Angebot,140,4,41844,privat,1972.0,88593.35290741522,191.0,nein,222222.0,0,1,oelheizung,1,1,1,1,1,1,0,1,0,0,0,1,,,0,,,0,0,632.8096636243944
603,einfamilienhaus,Angebot,120,4,14929,gewerblich,2001.0,59722.30819517131,976.0,ja,385000.0,1,1,andere,1,1,0,1,1,1,0,1,0,1,0,0,,,0,,,0,0,497.6859016264276
604,einfamilienhaus,Angebot,120,4,15320,gewerblich,1910.0,52526.47113478331,3750.0,ja,155000.0,0,1,zentralheizung,1,1,1,0,0,0,0,1,0,0,0,0,,,0,,,0,0,437.7205927898609
605,einfamilienhaus,Angebot,160,8,32689,gewerblich,1968.0,20959.47823820188,790.0,ja,189000.0,1,1,oelheizung,1,1,1,0,0,1,0,1,1,0,1,1,,,0,,,0,0,130.99673898876173
606,doppelhaushaelfte,Angebot,120,4,33184,privat,2017.0,80456.09540143012,,,750.0,1,1,fussbodenheizung,1,1,0,0,1,1,0,0,0,0,0,1,,2250.0,0,,,0,0,670.4674616785844
607,doppelhaushaelfte,Angebot,160,5,40472,gewerblich,2002.0,-55742.244293152864,400.0,ja,500000.0,0,0,zentralheizung,0,1,1,0,1,1,0,0,1,0,0,0,,,0,,,0,0,-348.3890268322054
608,doppelhaushaelfte,Angebot,140,4,51580,gewerblich,2017.0,-395.4068511098485,,,760.0,1,0,fussbodenheizung,1,1,0,0,1,1,0,0,0,0,0,0,100.0,2280.0,0,940.0,80.0,0,0,-2.8243346507846323
609,doppelhaushaelfte,Angebot,160,5,33334,gewerblich,,19648.519828805645,437.0,nein,369500.0,0,0,zentralheizung,0,1,0,0,1,1,0,0,0,0,0,0,,,0,,,0,0,122.80324893003528
610,doppelhaushaelfte,Angebot,140,4,52459,gewerblich,2017.0,60472.59811844809,360.0,nein,236900.0,0,1,andere,1,1,0,0,1,1,0,0,0,0,0,0,,,0,,,0,0,431.9471294174864
611,einfamilienhaus,Angebot,160,5,53547,gewerblich,,36736.54280553614,900.0,nein,482000.0,0,1,fussbodenheizung,0,1,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,229.60339253460089
612,einfamilienhaus,Angebot,160,9,34537,gewerblich,1750.0,90467.56620157641,192.0,ja,110000.0,1,0,zentralheizung,1,1,1,0,1,0,0,0,0,0,0,0,,,0,,,0,0,565.4222887598526
